file,category,upstream_repository,upstream_url,upstream_path,upstream_revision,differing_lines,notice
soc_axi/axi_bus/axi_lite_interface.sv,identical,cva6,https://github.com/openhwgroup/cva6,corev_apu/clint/axi_lite_interface.sv,20240827.feature.interconnect..v5.3.0,,
soc_axi/axi_bus/axi_lite_join.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_lite_join.sv,archive/2022-05-24_axi_llc_rebase..yanked-v0.39.4,,
soc_axi/axi_bus/axi_lite_lfsr.sv,include-path,axi,https://github.com/pulp-platform/axi,src/axi_lite_lfsr.sv,archive/2023-07-25_axi_rt-tbenz..yanked-v0.39.4,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/axi_bus/axi_lite_mailbox.sv,include-path,axi,https://github.com/pulp-platform/axi,src/axi_lite_mailbox.sv,archive/2022-05-24_axi_llc_rebase..yanked-v0.39.4,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/axi_bus/axi_lite_mux.sv,include-path,axi,https://github.com/pulp-platform/axi,src/axi_lite_mux.sv,archive/2023-07-25_axi_rt-tbenz..yanked-v0.39.4,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/axi_bus/axi_lite_regs.sv,include-path,axi,https://github.com/pulp-platform/axi,src/axi_lite_regs.sv,archive/2022-08-05_axi_to_mem_rebase..yanked-v0.39.4,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/axi_bus/axi_lite_xbar.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_lite_xbar.sv,archive/2022-05-24_axi_llc_rebase..yanked-v0.39.4,,
soc_axi/axi_bus/axi_modify_address.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_modify_address.sv,archive/2022-05-24_axi_llc_rebase..yanked-v0.39.4,,
soc_axi/axi_bus/axi_multicut.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_multicut.sv,archive/2023-07-25_axi_rt-tbenz..yanked-v0.39.4,,
soc_axi/axi_bus/axi_mux.sv,include-path,axi,https://github.com/pulp-platform/axi,src/axi_mux.sv,commit 2f56e30e9725 (2022-03-30) .. before b91f44080ffb (2022-03-30),,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/axi_bus/axi_pkg.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_pkg.sv,v0.39.3..yanked-v0.39.4,,
soc_axi/axi_bus/axi_riscv_atomics/axi_res_tbl.sv,identical,axi_riscv_atomics,https://github.com/pulp-platform/axi_riscv_atomics,src/axi_res_tbl.sv,v0.3.0..v0.8.2,,
soc_axi/axi_bus/axi_riscv_atomics/axi_riscv_amos.sv,identical,axi_riscv_atomics,https://github.com/pulp-platform/axi_riscv_atomics,src/axi_riscv_amos.sv,v0.4.0..v0.8.3,,
soc_axi/axi_bus/axi_riscv_atomics/axi_riscv_amos_alu.sv,identical,axi_riscv_atomics,https://github.com/pulp-platform/axi_riscv_atomics,src/axi_riscv_amos_alu.sv,v0.1.0..v0.8.3,,
soc_axi/axi_bus/axi_riscv_atomics/axi_riscv_amos_wrap.sv,identical,axi_riscv_atomics,https://github.com/pulp-platform/axi_riscv_atomics,src/axi_riscv_amos_wrap.sv,v0.3.0..v0.8.3,,
soc_axi/axi_bus/axi_riscv_atomics/axi_riscv_atomics.sv,identical,axi_riscv_atomics,https://github.com/pulp-platform/axi_riscv_atomics,src/axi_riscv_atomics.sv,v0.8.0..v0.8.2,,
soc_axi/axi_bus/axi_riscv_atomics/axi_riscv_atomics_structs.sv,identical,axi_riscv_atomics,https://github.com/pulp-platform/axi_riscv_atomics,src/axi_riscv_atomics_structs.sv,v0.8.0..v0.8.2,,
soc_axi/axi_bus/axi_riscv_atomics/axi_riscv_atomics_wrap.sv,identical,axi_riscv_atomics,https://github.com/pulp-platform/axi_riscv_atomics,src/axi_riscv_atomics_wrap.sv,v0.8.0..v0.8.2,,
soc_axi/axi_bus/axi_riscv_atomics/axi_riscv_lrsc.sv,identical,axi_riscv_atomics,https://github.com/pulp-platform/axi_riscv_atomics,src/axi_riscv_lrsc.sv,v0.8.2,,
soc_axi/axi_bus/axi_riscv_atomics/axi_riscv_lrsc_wrap.sv,identical,axi_riscv_atomics,https://github.com/pulp-platform/axi_riscv_atomics,src/axi_riscv_lrsc_wrap.sv,v0.8.0..v0.8.2,,
soc_axi/axi_bus/axi_rw_join.sv,small,axi,https://github.com/pulp-platform/axi,src/axi_rw_join.sv,v0.39.3,8,include paths adapted to this source tree; assertion includes removed (8 differing lines against the upstream version)
soc_axi/axi_bus/axi_rw_split.sv,small,axi,https://github.com/pulp-platform/axi,src/axi_rw_split.sv,v0.39.3,7,include paths adapted to this source tree; assertion includes removed (7 differing lines against the upstream version)
soc_axi/axi_bus/axi_serializer.sv,include-path,axi,https://github.com/pulp-platform/axi,src/axi_serializer.sv,archive/2022-05-24_axi_llc_rebase..yanked-v0.39.4,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/axi_bus/axi_sim_mem.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_sim_mem.sv,v0.39.3,,
soc_axi/axi_bus/axi_slave_compare.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_slave_compare.sv,archive/2023-07-25_axi_rt-tbenz..v0.39.3,,
soc_axi/axi_bus/axi_slice/README.md,identical,axi_slice,https://github.com/pulp-platform/axi_slice,README.md,Pulpino_v2.1..v1.1.4,,
soc_axi/axi_bus/axi_slice/axi_ar_buffer.sv,identical,axi_slice,https://github.com/pulp-platform/axi_slice,src/axi_ar_buffer.sv,v1.1.2..v1.1.4,,
soc_axi/axi_bus/axi_slice/axi_aw_buffer.sv,identical,axi_slice,https://github.com/pulp-platform/axi_slice,src/axi_aw_buffer.sv,v1.1.2..v1.1.4,,
soc_axi/axi_bus/axi_slice/axi_b_buffer.sv,identical,axi_slice,https://github.com/pulp-platform/axi_slice,src/axi_b_buffer.sv,v1.1.2..v1.1.4,,
soc_axi/axi_bus/axi_slice/axi_r_buffer.sv,identical,axi_slice,https://github.com/pulp-platform/axi_slice,src/axi_r_buffer.sv,v1.1.2..v1.1.4,,
soc_axi/axi_bus/axi_slice/axi_single_slice.sv,identical,axi_slice,https://github.com/pulp-platform/axi_slice,src/axi_single_slice.sv,v1.1.4,,
soc_axi/axi_bus/axi_slice/axi_slice.sv,identical,axi_slice,https://github.com/pulp-platform/axi_slice,src/axi_slice.sv,v1.1.1..v1.1.4,,
soc_axi/axi_bus/axi_slice/axi_slice_wrap.sv,identical,axi_slice,https://github.com/pulp-platform/axi_slice,src/axi_slice_wrap.sv,pulpissimo-v1.0..v1.1.4,,
soc_axi/axi_bus/axi_slice/axi_w_buffer.sv,identical,axi_slice,https://github.com/pulp-platform/axi_slice,src/axi_w_buffer.sv,v1.1.2..v1.1.4,,
soc_axi/axi_bus/axi_test.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_test.sv,v0.29.2..v0.31.0,,
soc_axi/axi_bus/axi_throttle.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_throttle.sv,archive/2023-07-25_axi_rt-tbenz..yanked-v0.39.4,,
soc_axi/axi_bus/axi_xbar.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_xbar.sv,archive/2023-07-25_axi_rt-tbenz..v0.39.3,,
soc_axi/axi_bus/axi_xp.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_xp.sv,archive/2023-07-25_axi_rt-tbenz..yanked-v0.39.4,,
soc_axi/axi_llc/axi_llc.sv,unidentified,,,,,,adapted for the PKU_2602 SoC integration (upstream revision not identified by content matching)
soc_axi/axi_llc/axi_llc_burst_cutter.sv,identical,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_burst_cutter.sv,v0.1.0..v0.3.0,,
soc_axi/axi_llc/axi_llc_chan_splitter.sv,include-path,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_chan_splitter.sv,v0.1.0..v0.3.0,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/axi_llc/axi_llc_config.sv,medium,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_config.sv,v0.2.2,28,adapted for the PKU_2602 SoC integration (28 differing lines against the upstream version)
soc_axi/axi_llc/axi_llc_data_way.sv,medium,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_data_way.sv,v0.2.2,53,adapted for the PKU_2602 SoC integration (53 differing lines against the upstream version)
soc_axi/axi_llc/axi_llc_evict_unit.sv,identical,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_evict_unit.sv,v0.1.0..v0.3.0,,
soc_axi/axi_llc/axi_llc_hit_miss.sv,include-path,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_hit_miss.sv,v0.2.2,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/axi_llc/axi_llc_merge_unit.sv,identical,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_merge_unit.sv,v0.1.0..v0.3.0,,
soc_axi/axi_llc/axi_llc_pkg.sv,identical,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_pkg.sv,v0.2.1..v0.2.2,,
soc_axi/axi_llc/axi_llc_read_unit.sv,small,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_read_unit.sv,v0.2.2,2,minor local edits (2 differing lines against the upstream version)
soc_axi/axi_llc/axi_llc_refill_unit.sv,identical,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_refill_unit.sv,v0.1.0..v0.3.0,,
soc_axi/axi_llc/axi_llc_reg.sv,unidentified,,,,,,adapted for the PKU_2602 SoC integration (upstream revision not identified by content matching)
soc_axi/axi_llc/axi_llc_reg_pkg.sv,identical,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_reg_pkg.sv,v0.2.1..v0.3.0,,
soc_axi/axi_llc/axi_llc_reg_wrap.sv,small,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_reg_wrap.sv,v0.2.2,6,minor local edits (6 differing lines against the upstream version)
soc_axi/axi_llc/axi_llc_top.sv,large,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_top.sv,v0.2.2,1146,adapted for the PKU_2602 SoC integration (1146 differing lines against the upstream version)
soc_axi/axi_llc/axi_llc_ways.sv,identical,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_ways.sv,v0.2.1..v0.3.0,,
soc_axi/axi_llc/axi_llc_write_unit.sv,small,axi_llc,https://github.com/pulp-platform/axi_llc,src/axi_llc_write_unit.sv,v0.2.2,2,minor local edits (2 differing lines against the upstream version)
soc_axi/axi_llc/eviction_refill/axi_llc_ax_master.sv,small,axi_llc,https://github.com/pulp-platform/axi_llc,src/eviction_refill/axi_llc_ax_master.sv,v0.2.2,1,minor local edits (1 differing lines against the upstream version)
soc_axi/axi_llc/eviction_refill/axi_llc_r_master.sv,small,axi_llc,https://github.com/pulp-platform/axi_llc,src/eviction_refill/axi_llc_r_master.sv,v0.2.2,2,minor local edits (2 differing lines against the upstream version)
soc_axi/axi_llc/eviction_refill/axi_llc_w_master.sv,include-path,axi_llc,https://github.com/pulp-platform/axi_llc,src/eviction_refill/axi_llc_w_master.sv,v0.1.0..v0.3.0,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/axi_llc/hit_miss_detect/axi_llc_evict_box.sv,include-path,axi_llc,https://github.com/pulp-platform/axi_llc,src/hit_miss_detect/axi_llc_evict_box.sv,v0.1.0..v0.3.0,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/axi_llc/hit_miss_detect/axi_llc_lock_box_bloom.sv,identical,axi_llc,https://github.com/pulp-platform/axi_llc,src/hit_miss_detect/axi_llc_lock_box_bloom.sv,v0.1.0..v0.3.0,,
soc_axi/axi_llc/hit_miss_detect/axi_llc_miss_counters.sv,identical,axi_llc,https://github.com/pulp-platform/axi_llc,src/hit_miss_detect/axi_llc_miss_counters.sv,v0.1.0..v0.2.2,,
soc_axi/axi_llc/hit_miss_detect/axi_llc_tag_pattern_gen.sv,include-path,axi_llc,https://github.com/pulp-platform/axi_llc,src/hit_miss_detect/axi_llc_tag_pattern_gen.sv,v0.2.1..v0.3.0,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/axi_llc/hit_miss_detect/axi_llc_tag_store.sv,large,axi_llc,https://github.com/pulp-platform/axi_llc,src/hit_miss_detect/axi_llc_tag_store.sv,v0.2.2,61,adapted for the PKU_2602 SoC integration (61 differing lines against the upstream version)
soc_axi/axi_llc/spec/LLCcfg_spec.md,project,,,,,,project file (project header)
soc_axi/axi_llc/spec/soc_llc_architecture.md,project,,,,,,project file (project header)
soc_axi/bootrom.sv,large,cheshire,https://github.com/pulp-platform/cheshire,target/sim/src/dpi/bootrom.sv,branch zx/c910,1110,adapted for the PKU_2602 SoC integration (1110 differing lines against the upstream version)
soc_axi/bus_converter/apb_to_reg.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/src/apb_to_reg.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/bus_converter/axi2apb.sv,identical,axi2apb,https://github.com/pulp-platform/axi2apb,src/axi2apb.sv,v0.0.1..v0.1.2,,
soc_axi/bus_converter/axi2apb_64_32.sv,identical,axi2apb,https://github.com/pulp-platform/axi2apb,src/axi2apb_64_32.sv,v0.1.0..v0.1.1,,
soc_axi/bus_converter/axi2apb_wrap.sv,medium,axi2apb,https://github.com/pulp-platform/axi2apb,src/axi2apb_wrap.sv,v0.1.0,57,adapted for the PKU_2602 SoC integration (57 differing lines against the upstream version)
soc_axi/bus_converter/axi2mem.sv,unidentified,,,,,,adapted for the PKU_2602 SoC integration (upstream revision not identified by content matching)
soc_axi/bus_converter/axi_from_mem.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_from_mem.sv,picobello-multicast..yanked-v0.39.4,,
soc_axi/bus_converter/axi_lite_to_apb.sv,include-path,axi,https://github.com/pulp-platform/axi,src/axi_lite_to_apb.sv,archive/2022-05-24_axi_llc_rebase..yanked-v0.39.4,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/bus_converter/axi_lite_to_axi.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_lite_to_axi.sv,archive/2022-05-24_axi_llc_rebase..yanked-v0.39.4,,
soc_axi/bus_converter/axi_lite_to_reg.sv,small,register_interface,https://github.com/pulp-platform/register_interface,src/axi_lite_to_reg.sv,v0.4.1,4,include paths adapted to this source tree (4 differing lines against the upstream version)
soc_axi/bus_converter/axi_to_axi_lite.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_to_axi_lite.sv,picobello-multicast..yanked-v0.39.4,,
soc_axi/bus_converter/axi_to_detailed_mem.sv,include-path,axi,https://github.com/pulp-platform/axi,src/axi_to_detailed_mem.sv,v0.39.2..v0.39.3,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/bus_converter/axi_to_mem.sv,include-path,axi,https://github.com/pulp-platform/axi,src/axi_to_mem.sv,picobello-multicast..yanked-v0.39.4,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/bus_converter/axi_to_mem_banked.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_to_mem_banked.sv,picobello-multicast..yanked-v0.39.4,,
soc_axi/bus_converter/axi_to_mem_interleaved.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_to_mem_interleaved.sv,picobello-tapeout..yanked-v0.39.4,,
soc_axi/bus_converter/axi_to_mem_split.sv,identical,axi,https://github.com/pulp-platform/axi,src/axi_to_mem_split.sv,picobello-multicast..yanked-v0.39.4,,
soc_axi/bus_converter/axi_to_reg.sv,identical,register_interface,https://github.com/pulp-platform/register_interface,src/axi_to_reg.sv,v0.2.0..v0.4.1,,
soc_axi/bus_converter/axi_to_reg_v2.sv,unidentified,,,,,,adapted for the PKU_2602 SoC integration (upstream revision not identified by content matching)
soc_axi/bus_converter/axi_zero_mem.sv,include-path,axi,https://github.com/pulp-platform/axi,src/axi_zero_mem.sv,picobello-multicast..yanked-v0.39.4,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/bus_converter/periph_to_reg.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/src/periph_to_reg.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/bus_converter/reg_to_apb.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/src/reg_to_apb.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/bus_converter/reg_to_axi.sv,unidentified,,,,,,adapted for the PKU_2602 SoC integration (upstream revision not identified by content matching)
soc_axi/bus_converter/reg_to_mem.sv,include-path,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/src/reg_to_mem.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
soc_axi/bus_converter/reg_to_tlul.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/src/reg_to_tlul.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/clint.sv,identical,cva6,https://github.com/openhwgroup/cva6,corev_apu/clint/clint.sv,commit 741e82133d8e (2022-02-06) .. before bd4b57cc64b0 (2024-03-18),,
soc_axi/clk/dco_regs.sv,project,,,,,,project file (project header)
soc_axi/clk/tb/dco_axi_tb.sv,project,,,,,,project file (project header)
soc_axi/clk/tb/dco_clock_tb.sv,project,,,,,,project file (project header)
soc_axi/clk/tb/dco_regs_tb.sv,project,,,,,,project file (project header)
soc_axi/main_mem/main_mem_wrapper.sv,project,,,,,,project file (project header)
soc_axi/peripheral.sv,unidentified,,,,,,adapted for the PKU_2602 SoC integration (upstream revision not identified by content matching)
soc_axi/reg_bus/lowrisc/prim_subreg.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/vendor/lowrisc_opentitan/src/prim_subreg.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/reg_bus/lowrisc/prim_subreg_arb.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/vendor/lowrisc_opentitan/src/prim_subreg_arb.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/reg_bus/lowrisc/prim_subreg_ext.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/vendor/lowrisc_opentitan/src/prim_subreg_ext.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/reg_bus/lowrisc/prim_subreg_shadow.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/vendor/lowrisc_opentitan/src/prim_subreg_shadow.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/reg_bus/pulp/reg_cdc.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/src/reg_cdc.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/reg_bus/pulp/reg_cut.sv,small,register_interface,https://github.com/pulp-platform/register_interface,src/reg_cut.sv,v0.4.1,2,include paths adapted to this source tree (2 differing lines against the upstream version)
soc_axi/reg_bus/pulp/reg_demux.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/src/reg_demux.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/reg_bus/pulp/reg_err_slv.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/src/reg_err_slv.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/reg_bus/pulp/reg_filter_empty_writes.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/src/reg_filter_empty_writes.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/reg_bus/pulp/reg_intf.sv,small,register_interface,https://github.com/pulp-platform/register_interface,src/reg_intf.sv,v0.4.1,2,minor local edits (2 differing lines against the upstream version)
soc_axi/reg_bus/pulp/reg_mux.sv,small,register_interface,https://github.com/pulp-platform/register_interface,src/reg_mux.sv,v0.4.1,2,include paths adapted to this source tree (2 differing lines against the upstream version)
soc_axi/reg_bus/pulp/reg_test.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/src/reg_test.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/reg_bus/pulp/reg_uniform.sv,identical,cheshire,https://github.com/pulp-platform/cheshire,vendor/pulp_register_interface/src/reg_uniform.sv,commit c4b290d06f54 (2023-12-13) .. before 27767a8a0297 (2025-03-13),,
soc_axi/riscv-dbg/README.md,identical,riscv-dbg,https://github.com/pulp-platform/riscv-dbg,README.md,v0.4..v0.8.1,,
soc_axi/riscv-dbg/debug_rom.sv,large,riscv-dbg,https://github.com/pulp-platform/riscv-dbg,debug_rom/debug_rom.sv,v0.4.1,70,adapted for the PKU_2602 SoC integration (70 differing lines against the upstream version)
soc_axi/riscv-dbg/dm_csrs.sv,identical,riscv-dbg,https://github.com/pulp-platform/riscv-dbg,src/dm_csrs.sv,v0.4.1,,
soc_axi/riscv-dbg/dm_mem.sv,identical,riscv-dbg,https://github.com/pulp-platform/riscv-dbg,src/dm_mem.sv,v0.4.1..v0.5.1,,
soc_axi/riscv-dbg/dm_obi_top.sv,identical,riscv-dbg,https://github.com/pulp-platform/riscv-dbg,src/dm_obi_top.sv,v0.4.1,,
soc_axi/riscv-dbg/dm_pkg.sv,identical,riscv-dbg,https://github.com/pulp-platform/riscv-dbg,src/dm_pkg.sv,v0.4.1,,
soc_axi/riscv-dbg/dm_sba.sv,identical,riscv-dbg,https://github.com/pulp-platform/riscv-dbg,src/dm_sba.sv,v0.4.1,,
soc_axi/riscv-dbg/dm_top.sv,identical,riscv-dbg,https://github.com/pulp-platform/riscv-dbg,src/dm_top.sv,v0.4..v0.4.1,,
soc_axi/riscv-dbg/dmi_cdc.sv,identical,riscv-dbg,https://github.com/pulp-platform/riscv-dbg,src/dmi_cdc.sv,v0.3..v0.4.1,,
soc_axi/riscv-dbg/dmi_jtag.sv,identical,riscv-dbg,https://github.com/pulp-platform/riscv-dbg,src/dmi_jtag.sv,v0.4..v0.4.1,,
soc_axi/riscv-dbg/dmi_jtag_tap.sv,identical,riscv-dbg,https://github.com/pulp-platform/riscv-dbg,src/dmi_jtag_tap.sv,v0.4..v0.4.1,,
soc_axi/rv_plic/README.md,small,rv_plic,https://github.com/pulp-platform/rv_plic,README.md,branch master,1,minor local edits (1 differing lines against the upstream version)
soc_axi/rv_plic/plic_regmap.sv,small,rv_plic,https://github.com/pulp-platform/rv_plic,rtl/plic_regmap.sv,branch master,1,minor local edits (1 differing lines against the upstream version)
soc_axi/rv_plic/plic_top.sv,identical,rv_plic,https://github.com/pulp-platform/rv_plic,rtl/plic_top.sv,commit 5b5c5a4c1c15 (2022-02-09),,
soc_axi/rv_plic/rv_plic_gateway.sv,identical,rv_plic,https://github.com/pulp-platform/rv_plic,rtl/rv_plic_gateway.sv,commit 46c70bcd32d9 (2019-03-28),,
soc_axi/rv_plic/rv_plic_target.sv,identical,rv_plic,https://github.com/pulp-platform/rv_plic,rtl/rv_plic_target.sv,commit 6046cfa51823 (2019-04-03),,
soc_axi/serial_link/apb_pkg.sv,unidentified,,,,,,adapted for the PKU_2602 SoC integration (upstream revision not identified by content matching)
soc_axi/serial_link/channel_allocator/slink_ch_alloc.sv,identical,serial_link,https://github.com/pulp-platform/serial_link,src/channel_allocator/slink_ch_alloc.sv,v2.0.0..v2.0.1,,
soc_axi/serial_link/channel_allocator/slink_channel_despread_sfr.sv,identical,serial_link,https://github.com/pulp-platform/serial_link,src/channel_allocator/slink_channel_despread_sfr.sv,v2.0.0..v2.0.1,,
soc_axi/serial_link/channel_allocator/slink_channel_spread_sfr.sv,identical,serial_link,https://github.com/pulp-platform/serial_link,src/channel_allocator/slink_channel_spread_sfr.sv,v2.0.0..v2.0.1,,
soc_axi/serial_link/channel_allocator/slink_stream_chopper.sv,identical,serial_link,https://github.com/pulp-platform/serial_link,src/channel_allocator/slink_stream_chopper.sv,v2.0.0..v2.0.1,,
soc_axi/serial_link/channel_allocator/slink_stream_dechopper.sv,identical,serial_link,https://github.com/pulp-platform/serial_link,src/channel_allocator/slink_stream_dechopper.sv,v2.0.0..v2.0.1,,
soc_axi/serial_link/include/axis_assign.svh,unidentified,,,,,,adapted for the PKU_2602 SoC integration (upstream revision not identified by content matching)
soc_axi/serial_link/include/axis_typedef.svh,unidentified,,,,,,adapted for the PKU_2602 SoC integration (upstream revision not identified by content matching)
soc_axi/serial_link/include/slink_addrmap.svh,identical,serial_link,https://github.com/pulp-platform/serial_link,src/regs/slink_addrmap.svh,v2.0.0,,
soc_axi/serial_link/regs/slink_reg.rdl,small,serial_link,https://github.com/pulp-platform/serial_link,src/regs/slink_reg.rdl,v2.0.0,2,minor local edits (2 differing lines against the upstream version)
soc_axi/serial_link/regs/slink_reg.sv,medium,serial_link,https://github.com/pulp-platform/serial_link,src/regs/slink_reg.sv,v2.0.0,26,adapted for the PKU_2602 SoC integration (26 differing lines against the upstream version)
soc_axi/serial_link/regs/slink_reg_pkg.sv,small,serial_link,https://github.com/pulp-platform/serial_link,src/regs/slink_reg_pkg.sv,v2.0.0,10,minor local edits (10 differing lines against the upstream version)
soc_axi/serial_link/slink.sv,large,serial_link,https://github.com/pulp-platform/serial_link,src/slink.sv,v2.0.0,106,adapted for the PKU_2602 SoC integration (106 differing lines against the upstream version)
soc_axi/serial_link/slink_isolate.sv,identical,serial_link,https://github.com/pulp-platform/serial_link,src/slink_isolate.sv,v2.0.0..v2.0.1,,
soc_axi/serial_link/slink_link_layer.sv,small,serial_link,https://github.com/pulp-platform/serial_link,src/slink_link_layer.sv,v2.0.0,3,include paths adapted to this source tree; assertion includes removed (3 differing lines against the upstream version)
soc_axi/serial_link/slink_phys_layer.sv,large,serial_link,https://github.com/pulp-platform/serial_link,src/slink_phys_layer.sv,v2.0.0,93,adapted for the PKU_2602 SoC integration (93 differing lines against the upstream version)
soc_axi/serial_link/slink_pkg.sv,identical,serial_link,https://github.com/pulp-platform/serial_link,src/slink_pkg.sv,v2.0.0..v2.0.1,,
soc_axi/serial_link/slink_prot_layer.sv,medium,serial_link,https://github.com/pulp-platform/serial_link,src/slink_prot_layer.sv,v2.0.0,14,adapted for the PKU_2602 SoC integration (14 differing lines against the upstream version)
tech_specific/tc_clk.v,medium,tech_cells_generic,https://github.com/pulp-platform/tech_cells_generic,src/rtl/tc_clk.sv,v0.2.10,15,behavioural clock cells of the release; tc_clk_or2 appended for the die's clock-gating wrapper
